Zeit;Kanal A
(ms);(V)

-0.22014710;1.02731300
-0.22004310;0.98071480
-0.21993910;1.02731300
-0.21983510;0.98071480
-0.21973110;1.02731300
-0.21962710;1.02731300
-0.21952310;0.98071480
-0.21941910;0.98071480
-0.21931510;1.02731300
-0.21921110;0.98071480
-0.21910710;1.02731300
-0.21900310;1.02731300
-0.21889910;1.02731300
-0.21879510;0.98071480
-0.21869110;1.02731300
-0.21858710;1.02731300
-0.21848310;1.02731300
-0.21837910;1.02731300
-0.21827510;1.02731300
-0.21817110;1.02731300
-0.21806710;0.98071480
-0.21796310;1.02731300
-0.21785910;1.02731300
-0.21775510;1.02731300
-0.21765110;1.02731300
-0.21754710;0.98071480
-0.21744310;0.98071480
-0.21733910;0.98071480
-0.21723510;1.02731300
-0.21713110;1.02731300
-0.21702710;0.98071480
-0.21692310;1.02731300
-0.21681910;0.98071480
-0.21671510;1.02731300
-0.21661110;0.98071480
-0.21650710;1.02731300
-0.21640310;1.02731300
-0.21629910;1.02731300
-0.21619510;1.02731300
-0.21609110;1.02731300
-0.21598710;1.02731300
-0.21588310;1.02731300
-0.21577910;1.02731300
-0.21567510;1.02731300
-0.21557110;1.02731300
-0.21546710;1.02731300
-0.21536310;1.02731300
-0.21525910;0.98071480
-0.21515510;1.02731300
-0.21505110;1.02731300
-0.21494710;1.02731300
-0.21484310;1.02731300
-0.21473910;1.02731300
-0.21463510;1.02731300
-0.21453110;0.98071480
-0.21442710;1.02731300
-0.21432310;0.98071480
-0.21421910;1.02731300
-0.21411510;1.02731300
-0.21401110;1.02731300
-0.21390710;1.02731300
-0.21380310;1.02731300
-0.21369910;1.02731300
-0.21359510;0.98071480
-0.21349110;0.98071480
-0.21338710;0.98071480
-0.21328310;0.98071480
-0.21317910;1.02731300
-0.21307510;1.02731300
-0.21297110;1.07406500
-0.21286710;1.02731300
-0.21276310;1.02731300
-0.21265911;1.02731300
-0.21255511;1.02731300
-0.21245111;1.02731300
-0.21234711;1.02731300
-0.21224311;1.02731300
-0.21213911;1.02731300
-0.21203511;0.98071480
-0.21193111;1.02731300
-0.21182711;0.98071480
-0.21172311;1.02731300
-0.21161911;1.02731300
-0.21151511;1.02731300
-0.21141111;1.02731300
-0.21130711;1.02731300
-0.21120311;1.02731300
-0.21109911;1.02731300
-0.21099511;0.98071480
-0.21089111;1.02731300
-0.21078711;1.02731300
-0.21068311;1.02731300
-0.21057911;1.02731300
-0.21047511;1.02731300
-0.21037111;1.02731300
-0.21026711;0.98071480
-0.21016311;1.02731300
-0.21005911;1.02731300
-0.20995511;0.98071480
-0.20985111;0.98071480
-0.20974711;0.98071480
-0.20964311;1.02731300
-0.20953911;1.02731300
-0.20943511;1.02731300
-0.20933111;1.02731300
-0.20922711;1.02731300
-0.20912311;1.02731300
-0.20901911;1.02731300
-0.20891511;1.02731300
-0.20881111;1.02731300
-0.20870711;1.02731300
-0.20860311;1.02731300
-0.20849911;1.02731300
-0.20839511;0.98071480
-0.20829111;1.02731300
-0.20818711;1.02731300
-0.20808311;0.98071480
-0.20797911;1.02731300
-0.20787511;1.02731300
-0.20777111;0.98071480
-0.20766711;1.02731300
-0.20756311;0.98071480
-0.20745911;0.98071480
-0.20735511;1.02731300
-0.20725111;0.98071480
-0.20714711;0.98071480
-0.20704311;1.02731300
-0.20693911;1.02731300
-0.20683511;1.02731300
-0.20673111;1.02731300
-0.20662711;0.98071480
-0.20652311;1.02731300
-0.20641911;0.98071480
-0.20631511;1.02731300
-0.20621111;1.02731300
-0.20610711;1.02731300
-0.20600311;1.02731300
-0.20589911;1.02731300
-0.20579511;1.02731300
-0.20569111;1.02731300
-0.20558711;1.02731300
-0.20548311;1.02731300
-0.20537911;1.02731300
-0.20527511;1.02731300
-0.20517111;0.98071480
-0.20506711;1.02731300
-0.20496311;1.02731300
-0.20485911;1.02731300
-0.20475511;1.02731300
-0.20465111;1.02731300
-0.20454711;1.02731300
-0.20444311;1.02731300
-0.20433911;1.02731300
-0.20423511;1.02731300
-0.20413111;1.02731300
-0.20402711;1.02731300
-0.20392311;0.98071480
-0.20381911;1.02731300
-0.20371511;1.02731300
-0.20361111;1.02731300
-0.20350711;0.98071480
-0.20340311;1.02731300
-0.20329911;0.98071480
-0.20319511;1.02731300
-0.20309111;0.98071480
-0.20298711;1.02731300
-0.20288311;1.02731300
-0.20277911;1.02731300
-0.20267511;1.02731300
-0.20257111;1.02731300
-0.20246711;1.02731300
-0.20236311;0.98071480
-0.20225911;0.98071480
-0.20215511;0.98071480
-0.20205111;0.98071480
-0.20194711;1.02731300
-0.20184311;1.02731300
-0.20173911;1.02731300
-0.20163511;0.98071480
-0.20153111;0.98071480
-0.20142711;1.02731300
-0.20132311;1.02731300
-0.20121911;1.02731300
-0.20111511;0.98071480
-0.20101111;1.02731300
-0.20090711;1.02731300
-0.20080311;0.98071480
-0.20069911;0.98071480
-0.20059511;1.02731300
-0.20049111;1.02731300
-0.20038711;0.98071480
-0.20028311;1.02731300
-0.20017911;1.02731300
-0.20007511;1.07406500
-0.19997111;1.02731300
-0.19986711;1.02731300
-0.19976311;0.98071480
-0.19965911;1.02731300
-0.19955511;1.02731300
-0.19945111;1.02731300
-0.19934711;0.98071480
-0.19924311;1.02731300
-0.19913911;0.98071480
-0.19903511;1.02731300
-0.19893111;1.02731300
-0.19882711;1.02731300
-0.19872311;1.02731300
-0.19861911;1.02731300
-0.19851511;1.02731300
-0.19841111;1.02731300
-0.19830711;0.98071480
-0.19820311;1.02731300
-0.19809911;0.98071480
-0.19799511;0.98071480
-0.19789111;0.98071480
-0.19778711;0.98071480
-0.19768311;0.98071480
-0.19757911;1.02731300
-0.19747511;1.02731300
-0.19737111;1.02731300
-0.19726711;1.02731300
-0.19716311;1.02731300
-0.19705911;1.02731300
-0.19695511;0.98071480
-0.19685111;0.98071480
-0.19674711;1.02731300
-0.19664311;0.98071480
-0.19653911;1.02731300
-0.19643511;0.98071480
-0.19633111;1.02731300
-0.19622711;1.02731300
-0.19612311;1.02731300
-0.19601911;0.98071480
-0.19591511;1.02731300
-0.19581111;1.02731300
-0.19570711;1.02731300
-0.19560311;1.02731300
-0.19549911;0.98071480
-0.19539511;1.02731300
-0.19529111;1.02731300
-0.19518711;0.98071480
-0.19508311;1.02731300
-0.19497911;0.98071480
-0.19487511;1.02731300
-0.19477111;1.02731300
-0.19466711;1.02731300
-0.19456311;1.02731300
-0.19445911;1.02731300
-0.19435511;0.98071480
-0.19425111;1.02731300
-0.19414711;0.98071480
-0.19404311;1.02731300
-0.19393911;0.98071480
-0.19383511;1.02731300
-0.19373111;0.98071480
-0.19362711;1.02731300
-0.19352311;1.02731300
-0.19341911;1.02731300
-0.19331511;1.02731300
-0.19321111;1.02731300
-0.19310711;0.98071480
-0.19300311;1.02731300
-0.19289911;0.98071480
-0.19279511;1.02731300
-0.19269111;0.98071480
-0.19258711;1.02731300
-0.19248311;1.02731300
-0.19237911;1.02731300
-0.19227511;1.02731300
-0.19217111;0.98071480
-0.19206711;1.02731300
-0.19196311;1.02731300
-0.19185911;0.98071480
-0.19175511;1.02731300
-0.19165111;0.98071480
-0.19154711;1.02731300
-0.19144311;0.98071480
-0.19133911;0.98071480
-0.19123511;1.02731300
-0.19113111;1.02731300
-0.19102711;0.98071480
-0.19092311;0.98071480
-0.19081911;0.98071480
-0.19071511;0.98071480
-0.19061111;0.98071480
-0.19050711;1.02731300
-0.19040311;1.02731300
-0.19029911;1.02731300
-0.19019511;0.98071480
-0.19009111;1.02731300
-0.18998711;1.02731300
-0.18988311;1.02731300
-0.18977911;0.98071480
-0.18967511;0.98071480
-0.18957111;1.02731300
-0.18946711;1.02731300
-0.18936311;0.98071480
-0.18925911;1.02731300
-0.18915511;0.98071480
-0.18905111;1.02731300
-0.18894711;1.02731300
-0.18884311;1.02731300
-0.18873911;0.98071480
-0.18863511;1.02731300
-0.18853111;1.02731300
-0.18842711;1.02731300
-0.18832311;0.98071480
-0.18821911;1.02731300
-0.18811511;1.02731300
-0.18801111;0.98071480
-0.18790711;1.02731300
-0.18780311;1.02731300
-0.18769911;1.02731300
-0.18759511;1.02731300
-0.18749111;0.98071480
-0.18738711;1.02731300
-0.18728311;0.98071480
-0.18717911;1.02731300
-0.18707511;1.02731300
-0.18697111;1.02731300
-0.18686711;1.02731300
-0.18676311;0.98071480
-0.18665911;0.98071480
-0.18655511;1.02731300
-0.18645111;0.98071480
-0.18634711;1.02731300
-0.18624311;0.98071480
-0.18613911;1.02731300
-0.18603511;0.98071480
-0.18593111;0.98071480
-0.18582711;0.98071480
-0.18572311;1.02731300
-0.18561911;0.98071480
-0.18551511;1.02731300
-0.18541111;1.02731300
-0.18530711;1.02731300
-0.18520311;0.98071480
-0.18509911;1.02731300
-0.18499511;1.02731300
-0.18489111;1.02731300
-0.18478711;0.98071480
-0.18468311;1.02731300
-0.18457911;0.98071480
-0.18447511;1.02731300
-0.18437111;1.02731300
-0.18426711;1.02731300
-0.18416311;1.02731300
-0.18405911;1.02731300
-0.18395511;0.98071480
-0.18385111;1.02731300
-0.18374711;0.98071480
-0.18364311;1.02731300
-0.18353911;1.02731300
-0.18343511;1.02731300
-0.18333111;1.02731300
-0.18322711;1.02731300
-0.18312311;1.02731300
-0.18301911;1.02731300
-0.18291511;0.98071480
-0.18281111;1.02731300
-0.18270711;0.98071480
-0.18260311;1.02731300
-0.18249911;1.02731300
-0.18239511;1.02731300
-0.18229111;1.02731300
-0.18218711;1.02731300
-0.18208311;0.98071480
-0.18197911;1.02731300
-0.18187511;1.02731300
-0.18177111;1.02731300
-0.18166711;1.02731300
-0.18156311;0.98071480
-0.18145911;1.02731300
-0.18135511;1.02731300
-0.18125111;1.02731300
-0.18114711;1.02731300
-0.18104311;1.02731300
-0.18093911;1.02731300
-0.18083511;0.98071480
-0.18073111;1.02731300
-0.18062711;1.02731300
-0.18052311;0.93396280
-0.18041911;0.98071480
-0.18031511;1.02731300
-0.18021111;0.98071480
-0.18010711;1.02731300
-0.18000311;1.02731300
-0.17989911;1.02731300
-0.17979511;1.02731300
-0.17969111;1.02731300
-0.17958711;1.02731300
-0.17948311;1.02731300
-0.17937911;1.02731300
-0.17927511;1.02731300
-0.17917111;0.98071480
-0.17906711;0.98071480
-0.17896311;0.98071480
-0.17885911;1.02731300
-0.17875511;0.98071480
-0.17865111;0.98071480
-0.17854711;1.02731300
-0.17844311;1.02731300
-0.17833911;1.07406500
-0.17823511;1.02731300
-0.17813111;0.98071480
-0.17802711;1.02731300
-0.17792311;1.02731300
-0.17781911;1.02731300
-0.17771511;0.98071480
-0.17761111;1.02731300
-0.17750711;0.98071480
-0.17740311;0.98071480
-0.17729911;0.98071480
-0.17719511;0.98071480
-0.17709111;1.02731300
-0.17698711;1.02731300
-0.17688311;0.98071480
-0.17677911;0.98071480
-0.17667511;1.02731300
-0.17657111;1.02731300
-0.17646711;0.98071480
-0.17636311;1.02731300
-0.17625911;1.02731300
-0.17615511;1.02731300
-0.17605111;0.98071480
-0.17594711;1.02731300
-0.17584311;1.02731300
-0.17573911;1.02731300
-0.17563511;0.98071480
-0.17553111;0.98071480
-0.17542711;1.02731300
-0.17532311;1.02731300
-0.17521911;0.98071480
-0.17511511;1.02731300
-0.17501111;0.98071480
-0.17490711;1.02731300
-0.17480311;1.02731300
-0.17469911;1.02731300
-0.17459511;0.98071480
-0.17449111;1.02731300
-0.17438711;0.98071480
-0.17428311;1.02731300
-0.17417911;1.02731300
-0.17407511;1.02731300
-0.17397111;1.02731300
-0.17386711;1.02731300
-0.17376311;1.02731300
-0.17365911;1.02731300
-0.17355511;1.02731300
-0.17345111;1.02731300
-0.17334711;0.98071480
-0.17324311;1.02731300
-0.17313911;1.02731300
-0.17303511;1.02731300
-0.17293111;0.98071480
-0.17282711;1.02731300
-0.17272311;1.02731300
-0.17261911;1.02731300
-0.17251511;1.02731300
-0.17241111;1.02731300
-0.17230711;1.02731300
-0.17220311;1.02731300
-0.17209911;1.02731300
-0.17199511;0.98071480
-0.17189111;0.98071480
-0.17178711;1.02731300
-0.17168311;1.02731300
-0.17157911;1.02731300
-0.17147511;1.02731300
-0.17137111;1.02731300
-0.17126711;0.98071480
-0.17116311;1.02731300
-0.17105911;0.98071480
-0.17095511;1.02731300
-0.17085111;0.98071480
-0.17074711;1.02731300
-0.17064311;0.98071480
-0.17053911;1.02731300
-0.17043511;1.02731300
-0.17033111;1.02731300
-0.17022711;1.02731300
-0.17012311;1.02731300
-0.17001911;0.98071480
-0.16991511;1.02731300
-0.16981111;0.98071480
-0.16970711;1.07406500
-0.16960311;0.98071480
-0.16949911;0.98071480
-0.16939511;1.02731300
-0.16929111;1.02731300
-0.16918711;0.98071480
-0.16908311;1.02731300
-0.16897911;0.98071480
-0.16887511;1.02731300
-0.16877111;0.98071480
-0.16866711;1.02731300
-0.16856311;1.02731300
-0.16845911;1.02731300
-0.16835511;1.02731300
-0.16825111;0.98071480
-0.16814711;1.02731300
-0.16804311;1.02731300
-0.16793911;1.02731300
-0.16783511;1.02731300
-0.16773111;0.98071480
-0.16762711;1.02731300
-0.16752311;1.02731300
-0.16741911;1.02731300
-0.16731511;0.98071480
-0.16721111;1.02731300
-0.16710711;0.98071480
-0.16700311;1.02731300
-0.16689911;1.02731300
-0.16679511;1.02731300
-0.16669111;1.02731300
-0.16658711;1.02731300
-0.16648311;1.02731300
-0.16637911;0.98071480
-0.16627511;0.98071480
-0.16617111;1.02731300
-0.16606711;1.02731300
-0.16596311;0.98071480
-0.16585911;0.98071480
-0.16575511;1.02731300
-0.16565111;0.98071480
-0.16554711;1.02731300
-0.16544311;1.02731300
-0.16533911;0.98071480
-0.16523511;0.98071480
-0.16513111;1.02731300
-0.16502711;1.02731300
-0.16492311;1.02731300
-0.16481911;1.02731300
-0.16471511;0.98071480
-0.16461111;1.02731300
-0.16450711;1.02731300
-0.16440311;1.02731300
-0.16429911;1.02731300
-0.16419511;1.02731300
-0.16409111;0.98071480
-0.16398711;1.02731300
-0.16388311;1.02731300
-0.16377911;1.02731300
-0.16367511;0.98071480
-0.16357111;1.02731300
-0.16346711;0.98071480
-0.16336311;0.98071480
-0.16325911;1.02731300
-0.16315511;1.02731300
-0.16305111;0.98071480
-0.16294711;1.02731300
-0.16284311;1.02731300
-0.16273911;1.02731300
-0.16263511;1.02731300
-0.16253111;0.98071480
-0.16242711;0.98071480
-0.16232311;0.98071480
-0.16221911;1.02731300
-0.16211511;0.98071480
-0.16201111;1.02731300
-0.16190711;1.02731300
-0.16180311;1.02731300
-0.16169911;0.98071480
-0.16159511;1.02731300
-0.16149111;1.02731300
-0.16138711;1.02731300
-0.16128311;0.98071480
-0.16117911;1.02731300
-0.16107511;1.02731300
-0.16097111;1.02731300
-0.16086711;1.02731300
-0.16076311;1.02731300
-0.16065911;1.02731300
-0.16055511;1.02731300
-0.16045111;1.02731300
-0.16034711;0.98071480
-0.16024311;0.98071480
-0.16013911;1.02731300
-0.16003511;0.98071480
-0.15993111;1.02731300
-0.15982711;1.02731300
-0.15972311;1.02731300
-0.15961911;1.02731300
-0.15951511;1.02731300
-0.15941111;1.02731300
-0.15930711;1.02731300
-0.15920311;1.02731300
-0.15909911;1.02731300
-0.15899511;1.02731300
-0.15889111;1.02731300
-0.15878711;0.98071480
-0.15868311;0.98071480
-0.15857911;0.98071480
-0.15847511;1.02731300
-0.15837111;1.02731300
-0.15826711;0.98071480
-0.15816311;0.98071480
-0.15805911;1.02731300
-0.15795511;1.02731300
-0.15785111;1.02731300
-0.15774711;0.98071480
-0.15764311;1.02731300
-0.15753911;1.02731300
-0.15743511;0.98071480
-0.15733111;0.98071480
-0.15722711;1.02731300
-0.15712311;0.98071480
-0.15701911;0.98071480
-0.15691511;0.98071480
-0.15681111;0.98071480
-0.15670711;1.02731300
-0.15660311;1.02731300
-0.15649911;0.98071480
-0.15639511;0.98071480
-0.15629111;1.02731300
-0.15618711;0.98071480
-0.15608311;1.02731300
-0.15597911;1.02731300
-0.15587511;0.98071480
-0.15577111;1.02731300
-0.15566711;1.02731300
-0.15556311;1.02731300
-0.15545911;1.02731300
-0.15535511;0.98071480
-0.15525111;0.98071480
-0.15514711;1.02731300
-0.15504311;0.98071480
-0.15493911;1.02731300
-0.15483511;1.02731300
-0.15473111;1.02731300
-0.15462711;1.02731300
-0.15452311;1.02731300
-0.15441911;1.02731300
-0.15431511;1.02731300
-0.15421111;0.98071480
-0.15410711;1.02731300
-0.15400311;1.02731300
-0.15389911;0.98071480
-0.15379511;1.02731300
-0.15369111;0.98071480
-0.15358711;1.02731300
-0.15348311;1.02731300
-0.15337911;0.98071480
-0.15327511;0.98071480
-0.15317111;1.02731300
-0.15306711;1.02731300
-0.15296311;1.02731300
-0.15285911;1.02731300
-0.15275511;1.02731300
-0.15265111;1.02731300
-0.15254711;1.02731300
-0.15244311;1.02731300
-0.15233911;1.02731300
-0.15223511;1.02731300
-0.15213111;1.02731300
-0.15202711;1.02731300
-0.15192311;0.98071480
-0.15181911;1.02731300
-0.15171511;1.02731300
-0.15161111;1.02731300
-0.15150711;0.98071480
-0.15140311;1.02731300
-0.15129911;0.98071480
-0.15119511;1.02731300
-0.15109111;0.98071480
-0.15098711;1.02731300
-0.15088311;0.98071480
-0.15077911;0.98071480
-0.15067511;1.02731300
-0.15057111;1.02731300
-0.15046711;1.02731300
-0.15036311;0.98071480
-0.15025911;1.02731300
-0.15015511;1.02731300
-0.15005111;1.02731300
-0.14994711;0.98071480
-0.14984311;0.98071480
-0.14973911;1.02731300
-0.14963511;0.98071480
-0.14953111;1.02731300
-0.14942711;1.02731300
-0.14932311;1.02731300
-0.14921911;0.98071480
-0.14911511;1.02731300
-0.14901111;1.02731300
-0.14890711;1.02731300
-0.14880311;1.02731300
-0.14869911;1.02731300
-0.14859511;1.02731300
-0.14849111;1.02731300
-0.14838711;0.98071480
-0.14828311;1.02731300
-0.14817911;1.02731300
-0.14807511;1.02731300
-0.14797111;1.02731300
-0.14786711;1.02731300
-0.14776311;1.02731300
-0.14765911;1.02731300
-0.14755511;1.02731300
-0.14745111;0.98071480
-0.14734711;1.02731300
-0.14724311;1.02731300
-0.14713911;0.98071480
-0.14703511;1.02731300
-0.14693111;0.98071480
-0.14682711;1.02731300
-0.14672311;0.98071480
-0.14661911;0.98071480
-0.14651511;1.02731300
-0.14641111;1.02731300
-0.14630711;1.02731300
-0.14620311;1.02731300
-0.14609911;0.98071480
-0.14599511;1.07406500
-0.14589111;0.98071480
-0.14578711;1.02731300
-0.14568311;1.02731300
-0.14557911;1.02731300
-0.14547511;0.98071480
-0.14537111;1.02731300
-0.14526711;1.02731300
-0.14516311;1.02731300
-0.14505911;0.98071480
-0.14495511;1.02731300
-0.14485111;0.98071480
-0.14474711;1.02731300
-0.14464311;1.02731300
-0.14453911;1.02731300
-0.14443511;0.98071480
-0.14433111;1.02731300
-0.14422711;1.02731300
-0.14412311;1.02731300
-0.14401911;1.02731300
-0.14391511;1.02731300
-0.14381111;1.02731300
-0.14370711;1.02731300
-0.14360311;1.02731300
-0.14349911;1.02731300
-0.14339511;1.02731300
-0.14329111;1.02731300
-0.14318711;1.02731300
-0.14308311;1.02731300
-0.14297911;1.02731300
-0.14287511;1.02731300
-0.14277111;1.02731300
-0.14266711;1.02731300
-0.14256311;1.02731300
-0.14245911;1.02731300
-0.14235511;1.02731300
-0.14225111;0.98071480
-0.14214711;0.98071480
-0.14204311;1.02731300
-0.14193911;0.98071480
-0.14183511;1.02731300
-0.14173111;0.98071480
-0.14162711;1.02731300
-0.14152311;0.98071480
-0.14141911;0.98071480
-0.14131511;1.02731300
-0.14121111;1.02731300
-0.14110711;1.02731300
-0.14100311;1.02731300
-0.14089911;0.98071480
-0.14079511;1.02731300
-0.14069111;0.98071480
-0.14058711;1.02731300
-0.14048311;0.98071480
-0.14037911;1.02731300
-0.14027511;1.02731300
-0.14017111;1.02731300
-0.14006711;1.02731300
-0.13996311;1.02731300
-0.13985911;1.02731300
-0.13975511;0.98071480
-0.13965111;0.98071480
-0.13954711;1.02731300
-0.13944311;1.02731300
-0.13933911;1.02731300
-0.13923511;1.02731300
-0.13913111;1.02731300
-0.13902711;1.02731300
-0.13892311;0.98071480
-0.13881911;1.02731300
-0.13871511;1.02731300
-0.13861111;1.02731300
-0.13850711;1.02731300
-0.13840311;0.98071480
-0.13829911;1.02731300
-0.13819511;1.02731300
-0.13809111;0.98071480
-0.13798711;1.02731300
-0.13788311;1.02731300
-0.13777911;0.98071480
-0.13767511;0.98071480
-0.13757111;1.02731300
-0.13746711;0.98071480
-0.13736311;1.02731300
-0.13725911;1.02731300
-0.13715511;1.02731300
-0.13705111;1.02731300
-0.13694711;1.02731300
-0.13684311;1.02731300
-0.13673911;1.02731300
-0.13663511;1.02731300
-0.13653111;1.02731300
-0.13642711;1.02731300
-0.13632311;1.02731300
-0.13621911;1.02731300
-0.13611511;1.02731300
-0.13601111;1.02731300
-0.13590711;1.02731300
-0.13580311;1.02731300
-0.13569911;1.02731300
-0.13559511;1.02731300
-0.13549111;1.02731300
-0.13538711;1.02731300
-0.13528311;0.98071480
-0.13517911;1.02731300
-0.13507511;1.02731300
-0.13497111;1.02731300
-0.13486711;0.98071480
-0.13476311;1.02731300
-0.13465911;1.02731300
-0.13455511;1.02731300
-0.13445111;0.98071480
-0.13434711;1.02731300
-0.13424311;0.98071480
-0.13413911;1.02731300
-0.13403511;1.02731300
-0.13393111;0.98071480
-0.13382711;0.98071480
-0.13372311;0.98071480
-0.13361911;0.98071480
-0.13351511;1.02731300
-0.13341111;1.02731300
-0.13330711;1.02731300
-0.13320311;1.02731300
-0.13309911;1.02731300
-0.13299511;1.02731300
-0.13289111;0.98071480
-0.13278711;1.02731300
-0.13268311;1.02731300
-0.13257911;0.98071480
-0.13247511;0.98071480
-0.13237111;1.02731300
-0.13226711;1.02731300
-0.13216311;1.02731300
-0.13205911;0.98071480
-0.13195511;0.98071480
-0.13185111;1.02731300
-0.13174711;1.02731300
-0.13164311;1.02731300
-0.13153911;1.02731300
-0.13143511;1.02731300
-0.13133111;1.02731300
-0.13122711;0.98071480
-0.13112311;1.02731300
-0.13101911;1.02731300
-0.13091511;1.02731300
-0.13081111;1.02731300
-0.13070711;0.98071480
-0.13060311;0.98071480
-0.13049911;1.02731300
-0.13039511;1.02731300
-0.13029111;0.98071480
-0.13018711;1.02731300
-0.13008311;0.98071480
-0.12997911;1.02731300
-0.12987511;0.98071480
-0.12977111;1.02731300
-0.12966711;0.98071480
-0.12956311;1.02731300
-0.12945911;1.02731300
-0.12935511;1.02731300
-0.12925111;1.02731300
-0.12914711;1.02731300
-0.12904311;0.98071480
-0.12893911;1.02731300
-0.12883511;1.02731300
-0.12873111;1.02731300
-0.12862711;1.02731300
-0.12852311;1.02731300
-0.12841911;1.02731300
-0.12831511;1.02731300
-0.12821111;1.02731300
-0.12810711;1.02731300
-0.12800311;1.02731300
-0.12789911;1.02731300
-0.12779511;1.02731300
-0.12769111;1.02731300
-0.12758711;1.02731300
-0.12748311;1.02731300
-0.12737911;1.02731300
-0.12727511;1.02731300
-0.12717111;1.02731300
-0.12706711;1.02731300
-0.12696311;0.98071480
-0.12685911;1.02731300
-0.12675511;1.02731300
-0.12665111;1.02731300
-0.12654711;1.02731300
-0.12644311;1.02731300
-0.12633911;0.98071480
-0.12623511;1.02731300
-0.12613111;1.02731300
-0.12602711;1.02731300
-0.12592311;1.02731300
-0.12581911;1.02731300
-0.12571511;1.02731300
-0.12561111;1.02731300
-0.12550711;1.02731300
-0.12540311;1.02731300
-0.12529911;0.98071480
-0.12519511;1.02731300
-0.12509111;1.02731300
-0.12498711;1.02731300
-0.12488311;1.02731300
-0.12477911;0.98071480
-0.12467511;1.02731300
-0.12457111;1.02731300
-0.12446711;1.02731300
-0.12436311;0.98071480
-0.12425911;1.02731300
-0.12415511;1.02731300
-0.12405111;1.02731300
-0.12394711;1.02731300
-0.12384311;1.02731300
-0.12373911;1.02731300
-0.12363511;0.98071480
-0.12353111;1.02731300
-0.12342711;1.02731300
-0.12332311;1.02731300
-0.12321911;0.98071480
-0.12311511;1.02731300
-0.12301111;1.02731300
-0.12290711;1.02731300
-0.12280311;1.02731300
-0.12269911;1.02731300
-0.12259511;1.02731300
-0.12249111;0.93396280
-0.12238711;1.02731300
-0.12228311;1.02731300
-0.12217911;0.98071480
-0.12207511;1.02731300
-0.12197111;1.02731300
-0.12186711;1.02731300
-0.12176311;1.02731300
-0.12165911;1.02731300
-0.12155511;1.02731300
-0.12145111;1.02731300
-0.12134711;1.02731300
-0.12124311;1.02731300
-0.12113911;1.02731300
-0.12103511;1.02731300
-0.12093111;1.02731300
-0.12082711;1.02731300
-0.12072311;1.02731300
-0.12061911;1.02731300
-0.12051511;1.02731300
-0.12041111;1.02731300
-0.12030711;1.02731300
-0.12020311;1.02731300
-0.12009911;1.02731300
-0.11999511;1.02731300
-0.11989111;1.02731300
-0.11978711;1.02731300
-0.11968311;1.02731300
-0.11957911;1.02731300
-0.11947511;0.98071480
-0.11937111;1.02731300
-0.11926711;0.98071480
-0.11916311;1.02731300
-0.11905911;0.98071480
-0.11895511;1.02731300
-0.11885111;1.02731300
-0.11874711;0.98071480
-0.11864311;1.02731300
-0.11853911;1.02731300
-0.11843511;1.02731300
-0.11833111;1.02731300
-0.11822711;1.02731300
-0.11812311;1.02731300
-0.11801911;0.98071480
-0.11791511;1.02731300
-0.11781111;1.02731300
-0.11770711;1.02731300
-0.11760311;1.02731300
-0.11749911;1.02731300
-0.11739511;1.02731300
-0.11729111;1.02731300
-0.11718711;1.02731300
-0.11708311;1.02731300
-0.11697911;1.02731300
-0.11687511;1.02731300
-0.11677111;1.02731300
-0.11666711;1.02731300
-0.11656311;1.02731300
-0.11645911;0.98071480
-0.11635511;1.02731300
-0.11625111;1.02731300
-0.11614711;1.07406500
-0.11604311;1.02731300
-0.11593911;1.02731300
-0.11583511;1.02731300
-0.11573111;1.02731300
-0.11562711;1.02731300
-0.11552311;1.02731300
-0.11541911;1.02731300
-0.11531511;1.02731300
-0.11521111;1.02731300
-0.11510711;1.02731300
-0.11500311;1.02731300
-0.11489911;0.98071480
-0.11479511;1.02731300
-0.11469111;0.98071480
-0.11458711;0.98071480
-0.11448311;0.98071480
-0.11437911;1.02731300
-0.11427511;1.02731300
-0.11417111;1.02731300
-0.11406711;1.02731300
-0.11396311;1.02731300
-0.11385911;1.02731300
-0.11375511;1.02731300
-0.11365111;1.02731300
-0.11354711;1.02731300
-0.11344311;1.02731300
-0.11333911;1.02731300
-0.11323511;1.02731300
-0.11313111;1.02731300
-0.11302711;1.02731300
-0.11292311;1.02731300
-0.11281911;1.02731300
-0.11271511;1.02731300
-0.11261111;1.02731300
-0.11250711;0.98071480
-0.11240311;1.02731300
-0.11229911;1.02731300
-0.11219511;1.02731300
-0.11209111;1.02731300
-0.11198711;1.02731300
-0.11188311;1.07406500
-0.11177911;1.02731300
-0.11167511;1.02731300
-0.11157111;0.98071480
-0.11146711;1.02731300
-0.11136311;0.98071480
-0.11125911;1.02731300
-0.11115511;1.02731300
-0.11105111;1.02731300
-0.11094711;1.02731300
-0.11084311;1.02731300
-0.11073911;1.02731300
-0.11063511;1.02731300
-0.11053111;0.98071480
-0.11042711;1.02731300
-0.11032311;0.98071480
-0.11021911;0.98071480
-0.11011511;1.02731300
-0.11001111;0.98071480
-0.10990711;1.02731300
-0.10980311;0.98071480
-0.10969911;0.98071480
-0.10959511;1.02731300
-0.10949111;1.02731300
-0.10938711;1.02731300
-0.10928311;1.02731300
-0.10917911;1.02731300
-0.10907511;1.02731300
-0.10897111;1.02731300
-0.10886711;1.02731300
-0.10876311;1.02731300
-0.10865911;0.98071480
-0.10855511;1.02731300
-0.10845111;1.02731300
